year,month,day,ai_written
2020,9,20,1.0331125259399414
2020,9,1,1.032894730567932
2020,9,11,1.0128204822540283
2020,9,18,1.0194804668426514
2020,9,4,1.0213903188705444
2020,9,30,0.9555555582046508
2020,9,14,1.0
2020,9,29,0.9079498052597046
2020,9,15,1.0136985778808594
2020,9,21,1.0285714864730835
2020,9,22,0.9813664555549622
2020,9,14,1.0512820482254028
2020,9,8,0.9850746393203736
2020,9,17,1.0335570573806765
2020,9,22,0.9934640526771544
2020,9,25,1.0447760820388794
2020,9,27,1.0384615659713743
2020,9,21,0.9795918464660645
2020,9,8,0.946107804775238
2020,9,28,0.9801324605941772
2020,9,26,0.9371069073677064
2020,9,11,1.013071894645691
2020,9,17,1.0137931108474731
2020,9,30,1.0133333206176758
2020,9,12,1.0
2020,9,24,0.9173553586006165
2020,9,16,1.0444444417953491
2020,9,30,1.0
2020,9,4,0.898785412311554
2020,9,26,1.097561001777649
2020,9,21,1.0903226137161257
2020,9,4,1.0367647409439087
2020,9,30,1.0503144264221191
2020,9,26,0.9871794581413268
2020,9,11,0.966216206550598
2020,9,5,1.068323016166687
2020,9,23,0.9644970297813416
2020,9,25,1.0039526224136353
2020,9,24,0.9659863710403442
2020,9,15,1.0647058486938477
2020,9,14,0.9305555820465088
2020,9,7,1.0192307233810425
2020,9,4,0.987500011920929
2020,9,29,0.9860140085220336
2020,9,18,0.983146071434021
2020,9,8,1.0704225301742554
2020,9,16,1.0136054754257202
2020,9,12,1.007462739944458
2020,9,29,1.037500023841858
2020,9,29,1.006993055343628
2020,9,17,0.9299362897872924
2020,9,26,1.090909123420715
2020,9,3,1.0354609489440918
2020,9,1,0.9938271641731262
2020,9,28,0.973154366016388
2020,9,15,1.1066666841506958
2020,9,29,1.0065789222717283
2020,9,1,1.006250023841858
2020,9,2,0.9836065769195556
2020,9,9,0.927480936050415
2020,9,9,1.042253494262695
2020,9,23,1.029940128326416
2020,9,10,1.0232558250427246
2020,9,10,1.0067113637924194
2020,9,19,1.0202702283859253
2020,9,8,0.9863945841789246
2020,9,1,1.0150375366210938
2020,9,21,0.97826087474823
2020,9,17,1.0181818008422852
2020,9,21,1.017543911933899
2020,9,25,0.9875776171684264
2020,9,30,0.9856114983558656
2020,9,25,1.0958904027938845
2020,9,25,1.0438246726989746
2020,9,21,0.9320987462997437
2020,9,25,1.0
2020,9,6,0.9375
2020,9,25,1.0073529481887815
2020,9,17,0.9395973086357116
2020,9,24,0.965384602546692
2020,9,24,0.9263566136360168
2020,9,21,1.0729926824569702
2020,9,3,1.0392156839370728
2020,9,13,1.0759493112564087
2020,9,18,1.0
2020,9,29,1.0352113246917725
2020,9,25,1.0060606002807615
2020,9,28,0.9823529124259948
2020,9,11,0.9921875
2020,9,1,1.0487804412841797
2020,9,3,0.9685534834861756
2020,9,29,0.9724137783050536
2020,9,25,1.040816307067871
2020,9,25,0.9448275566101074
2020,9,18,0.987500011920929
2020,9,21,0.9723756909370422
2020,9,23,0.9668874144554138
2020,9,10,1.0069444179534912
2020,9,23,1.0718954801559448
2020,9,28,1.0788177251815796
2020,9,4,1.0119047164916992
2020,9,25,1.0291666984558103
2020,9,23,1.016853928565979
2020,9,28,0.994413435459137
2020,9,15,0.994318187236786
2020,9,14,1.029850721359253
2020,9,11,0.9740259647369384
2020,9,11,0.9379310607910156
2020,9,24,1.096551775932312
2020,9,24,0.9442231059074402
2020,9,7,0.926174521446228
2020,9,30,1.0
2020,9,21,0.9723756909370422
2020,9,11,0.9617834687232972
2020,9,24,1.006622552871704
2020,9,3,0.9721115827560424
2020,9,4,1.1760563850402832
2020,9,25,0.927480936050415
2020,9,27,1.034883737564087
2020,9,14,1.0502793788909912
2020,9,14,0.9328858852386476
2020,9,17,1.0
2020,9,3,0.9823529124259948
2020,9,18,0.9673202633857728
2020,9,2,1.0136054754257202
2020,9,8,0.9668874144554138
2020,9,9,0.9748954176902772
2020,9,4,0.9554139971733092
2020,9,2,1.0261437892913818
2020,9,22,0.9727891087532043
2020,9,11,0.9292452931404114
2020,9,8,1.0733333826065063
2020,9,16,0.9647887349128724
2020,9,25,1.033783793449402
2020,9,15,1.1075949668884275
2020,9,5,1.0481927394866943
2020,9,9,0.9767441749572754
2020,9,14,0.9926470518112184
2020,9,17,1.0416666269302368
2020,9,11,0.9855072498321532
2020,9,30,1.027667999267578
2020,9,9,0.9136690497398376
2020,9,16,0.9251700639724731
2020,9,21,0.9815950989723206
2020,9,1,0.9861111044883728
2020,9,8,0.9399999976158142
2020,9,25,0.9346153736114502
2020,9,5,1.0617977380752563
2020,9,10,0.9556962251663208
2020,9,23,0.988095223903656
2020,9,30,1.1439393758773804
2020,9,22,0.9035087823867798
2020,9,29,1.0158730745315552
2020,9,16,0.9677419066429138
2020,9,11,1.018072247505188
2020,9,2,1.0671141147613523
2020,9,23,1.0056179761886597
2020,9,17,0.9608938694000244
2020,9,10,0.9914529919624328
2020,9,16,0.9915966391563416
2020,9,28,1.185185194015503
2020,9,15,0.9303797483444214
2020,9,29,1.1208053827285769
2020,9,22,0.9346405267715454
2020,9,2,1.045454502105713
2020,9,25,1.0596026182174685
2020,9,9,0.940119743347168
2020,9,17,0.9369747638702391
2020,9,3,0.9785714149475098
2020,9,29,1.030701756477356
2020,9,21,1.0750000476837158
2020,9,8,1.0065789222717283
2020,9,14,0.9457831382751464
2020,9,21,1.00632905960083
2020,9,3,0.9929078221321106
2020,9,14,1.0
2020,9,19,1.042553186416626
2020,9,12,0.9571428298950196
2020,9,28,1.0413793325424194
2020,9,16,1.0431654453277588
2020,9,22,1.0065789222717283
2020,9,4,0.9866666793823242
2020,9,4,1.0160000324249268
2020,9,15,1.0777201652526855
2020,9,24,0.9645389914512634
2020,9,24,1.0192307233810425
2020,9,25,1.006802678108215
2020,9,20,1.0740740299224854
2020,9,24,0.983240246772766
2020,9,22,0.97972971200943
2020,9,11,1.0273972749710083
2020,9,30,1.0189872980117798
2020,9,14,1.006993055343628
2020,9,23,1.0081300735473633
2020,9,16,0.9860140085220336
2020,9,4,0.9933775067329408
2020,9,9,0.9803921580314636
2020,9,10,0.9621211886405944
2020,9,22,1.006802678108215
2020,9,30,0.9415584206581116
2020,9,21,1.1381216049194336
2020,9,4,1.0215827226638794
2020,9,16,0.9751552939414978
2020,9,28,0.946107804775238
2020,9,30,1.0296295881271362
2020,9,2,0.9036144614219666
2020,9,28,0.9461883306503296
2020,9,1,1.0
2020,9,18,1.0416666269302368
2020,9,11,1.0189872980117798
2020,9,2,1.0232558250427246
2020,9,13,0.9791666865348816
2020,9,14,0.9411764740943908
2020,9,23,0.9580419659614564
2020,9,14,0.9807692170143129
2020,9,15,1.0533332824707031
2020,9,17,0.9736841917037964
2020,9,19,1.0
2020,9,1,0.9926470518112184
2020,9,17,0.9336493015289308
2020,9,21,1.0359281301498413
2020,9,18,1.0116279125213623
2020,9,9,0.9370370507240297
2020,9,4,1.0952380895614624
2020,9,24,0.959999978542328
2020,9,25,0.9586206674575806
2020,9,16,1.0428571701049805
2020,9,3,1.0559440851211548
2020,9,19,0.9803921580314636
2020,9,29,0.9510204195976256
2020,9,23,1.1145038604736328
2020,9,30,0.9736841917037964
2020,9,16,0.9740259647369384
2020,9,23,1.0
2020,9,14,0.925000011920929
2020,9,22,1.029850721359253
2020,9,10,0.95302015542984
2020,9,21,1.0071942806243896
2020,9,21,0.9490445852279664
2020,9,26,1.0314465761184692
2020,9,28,1.0080971717834473
2020,9,18,0.9580838084220886
2020,9,21,1.0
2020,9,21,1.0
2020,9,4,1.045454502105713
2020,9,22,0.9733333587646484
2020,9,12,1.0484848022460938
2020,9,15,0.9815950989723206
2020,9,3,1.0068492889404297
2020,9,10,1.0296295881271362
2020,9,5,0.9803921580314636
2020,9,17,1.0613207817077637
2020,9,28,0.9456067085266112
2020,9,1,1.0354609489440918
2020,9,1,1.079470157623291
2020,9,14,1.0443037748336792
2020,9,16,1.0062111616134644
2020,9,18,1.0
2020,9,7,0.9814814925193788
2020,9,15,0.971222996711731
2020,9,1,0.9230769276618958
2020,9,1,0.9931034445762634
2020,9,29,0.9420289993286132
2020,9,4,1.006250023841858
2020,9,29,0.949999988079071
2020,9,14,0.9892473220825196
2020,9,10,0.8838709592819214
2020,9,9,0.9154411554336548
2020,9,30,1.0184049606323242
2020,9,18,0.993333339691162
2020,9,2,1.0598291158676147
2020,9,28,0.993749976158142
2020,9,23,1.0416666269302368
2020,9,3,0.942307710647583
2020,9,3,1.0069444179534912
2020,9,29,1.0466666221618652
2020,9,2,1.0084388256072998
2020,9,15,1.045751690864563
2020,9,18,1.0069444179534912
2020,9,29,1.414012789726257
2020,9,25,0.9795918464660645
2020,9,8,1.0
2020,9,21,0.951724112033844
2020,9,9,1.0258064270019531
2020,9,25,0.9701492786407472
2020,9,4,0.978723406791687
2020,9,10,1.0088105201721191
2020,9,18,0.9668874144554138
2020,9,21,1.079545497894287
2020,9,27,0.9698795080184937
2020,9,28,0.984000027179718
2020,9,24,0.9796748161315918
2020,9,8,1.0503597259521484
2020,9,9,0.9784482717514038
2020,9,17,0.9727891087532043
2020,9,28,0.9552238583564758
2020,9,3,0.9810126423835754
2020,9,21,1.066265106201172
2020,9,13,0.9795918464660645
2020,9,4,1.128654956817627
2020,9,24,1.0384615659713743
2020,9,18,0.959999978542328
2020,9,15,1.0559005737304688
2020,9,23,1.0521327257156372
2020,9,8,1.0067567825317385
2020,9,21,1.0482758283615112
2020,9,8,0.8774703741073608
2020,9,21,0.9726027250289916
2020,9,20,1.0984848737716677
2020,9,11,0.965384602546692
2020,9,10,1.0735293626785278
2020,9,14,1.0147058963775637
2020,9,18,0.9814814925193788
2020,9,4,1.1082803010940552
2020,9,17,0.9615384340286256
2020,9,8,1.0357142686843872
2020,9,3,1.0
2020,9,3,0.937062919139862
2020,9,15,0.96875
2020,9,18,1.0
2020,9,30,1.0499999523162842
2020,9,15,0.9821428656578064
2020,9,15,0.9873417615890504
2020,9,17,0.96815288066864
2020,9,19,1.091549277305603
2020,9,29,0.939849615097046
2020,9,12,1.0211267471313477
2020,9,4,0.9813664555549622
2020,9,8,0.9803921580314636
2020,9,10,0.97972971200943
2020,9,4,1.020161271095276
2020,9,28,1.0429447889328003
2020,9,14,1.0538461208343506
2020,9,29,1.0807453393936155
2020,9,17,1.154362440109253
2020,9,25,0.9666666388511658
2020,9,24,1.0516128540039062
2020,9,18,0.930656909942627
2020,9,24,0.9367088675498962
2020,9,8,0.9714285731315612
2020,9,4,0.9212598204612732
2020,9,17,1.1006711721420288
2020,9,18,1.0387096405029297
2020,9,17,1.056179761886597
2020,9,2,0.8892857432365417
2020,9,14,0.9651162624359132
2020,9,15,1.0727273225784302
2020,9,4,1.0074074268341064
2020,9,28,0.9677419066429138
2020,9,17,0.9702127575874328
2020,9,24,0.9053030014038086
2020,9,11,1.0
2020,9,28,1.097402572631836
2020,9,19,0.9160305261611938
2020,9,22,0.9807692170143129
2020,9,29,0.9461538195610046
2020,9,24,0.988304078578949
2020,9,27,1.020134210586548
2020,9,16,1.0489130020141602
2020,9,2,0.969924807548523
2020,9,29,1.0304877758026123
2020,9,2,0.9873417615890504
2020,9,4,0.946666657924652
2020,9,4,1.0666667222976685
2020,9,14,0.9769230484962464
2020,9,4,1.0372670888900757
2020,9,17,0.9876543283462524
2020,9,29,0.9011857509613036
2020,9,23,1.0
2020,9,18,1.0115606784820557
2020,9,18,0.9635036587715148
2020,9,5,0.9701492786407472
2020,9,15,0.9777777791023254
2020,9,18,0.9935064911842346
2020,9,24,1.014492750167847
2020,9,17,0.9925925731658936
2020,9,3,1.0534350872039795
2020,9,3,1.0531400442123413
2020,9,14,0.962499976158142
2020,9,10,0.9656488299369812
2020,9,22,1.1230769157409668
2020,9,24,0.9068825840950012
2020,9,17,0.9193548560142516
2020,9,24,1.0335570573806765
2020,9,28,1.0284360647201538
2020,9,10,1.006993055343628
2020,9,26,0.9879032373428344
2020,9,22,0.9702380895614624
2020,9,10,0.9621211886405944
2020,9,5,1.0522875785827637
2020,9,27,1.037500023841858
2020,9,19,1.0357142686843872
2020,9,30,1.0335570573806765
2020,9,28,0.9790209531784058
2020,9,1,1.0506912469863892
2020,9,9,1.0071942806243896
2020,9,21,0.9800000190734864
2020,9,23,1.104938268661499
2020,9,10,0.9935483932495116
2020,9,7,1.086666703224182
2020,9,18,0.949685513973236
2020,9,13,1.058295965194702
2020,9,25,0.9296875
2020,9,4,0.9927536249160768
2020,9,29,1.0432099103927612
2020,9,25,0.96815288066864
2020,9,30,1.1597222089767456
2020,9,7,1.0
2020,9,17,0.9673202633857728
2020,9,12,0.9448275566101074
2020,9,30,1.0192307233810425
2020,9,3,0.9868420958518982
2020,9,4,0.984375
2020,9,25,0.9704142212867736
2020,9,24,0.9324324131011964
2020,9,29,1.0364583730697632
2020,9,27,0.9656488299369812
2020,9,16,1.0067113637924194
2020,9,1,1.0397350788116455
2020,9,8,1.019736886024475
2020,9,24,1.01694917678833
2020,9,28,1.0132449865341189
2020,9,14,1.0177514553070068
2020,9,22,1.0891720056533811
2020,9,13,1.0335570573806765
2020,9,10,1.0514285564422607
2020,9,26,0.9849624037742616
2020,9,24,0.9343065619468688
2020,9,22,0.9556451439857484
2020,9,11,1.0147058963775637
2020,9,16,0.9864864945411682
2020,9,25,1.0
2020,9,19,1.029411792755127
2020,9,3,1.0058139562606812
2020,9,14,0.9507042169570924
2020,9,8,0.9925373196601868
2020,9,4,1.0416666269302368
2020,9,25,0.9436619877815248
2020,9,1,1.0240384340286257
2020,9,10,1.0264900922775269
2020,9,18,0.9523809552192688
2020,9,19,0.9857142567634584
2020,9,4,0.9930555820465088
2020,9,29,0.9367088675498962
2020,9,3,1.0534350872039795
2020,9,23,1.0266666412353516
2020,9,1,1.0208333730697632
2020,9,11,0.9224806427955629
2020,9,7,1.0138888359069824
2020,9,30,0.9934210777282716
2020,9,25,1.056249976158142
2020,9,14,1.0416666269302368
2020,9,28,1.0354609489440918
2020,9,11,0.9928571581840516
2020,9,25,0.9784172773361206
2020,9,16,1.0620689392089844
2020,9,15,0.9605262875556946
2020,9,29,0.949685513973236
2020,9,24,1.0333333015441897
2020,9,28,1.0896551609039309
2020,9,3,1.0368098020553589
2020,9,21,1.0215827226638794
2020,9,1,0.9457831382751464
2020,9,22,0.901960790157318
2020,9,14,1.0860927104949951
2020,9,30,0.9647887349128724
2020,9,4,1.0061349868774414
2020,9,14,0.9790209531784058
2020,9,21,0.9558823704719543
2020,9,1,0.9338235259056092
2020,9,23,1.0709677934646606
2020,9,30,1.006622552871704
2020,9,15,0.9324324131011964
2020,9,24,0.9442231059074402
2020,9,22,1.021897792816162
2020,9,8,0.931506872177124
2020,9,14,0.906382977962494
2020,9,1,1.0124223232269287
2020,9,25,0.9610389471054076
2020,9,25,1.0068492889404297
2020,9,2,0.9477124214172364
2020,9,3,1.0138888359069824
2020,9,24,1.0307692289352417
2020,9,16,0.9512194991111756
2020,9,19,0.985401451587677
2020,9,4,1.0514706373214722
2020,9,21,0.9935064911842346
2020,9,11,1.0073529481887815
2020,9,28,1.0263158082962036
2020,9,22,0.9950980544090272
2020,9,9,1.0215827226638794
2020,9,11,1.0204081535339355
2020,9,2,1.0068492889404297
2020,9,21,0.97972971200943
2020,9,5,1.0364583730697632
2020,9,7,0.9873417615890504
2020,9,29,1.0958904027938845
2020,9,9,1.044025182723999
2020,9,16,1.0133928060531616
2020,9,17,1.0689655542373655
2020,9,4,1.0138888359069824
2020,9,17,1.055214762687683
2020,9,17,0.946308732032776
2020,9,15,0.9777777791023254
2020,9,4,1.0064934492111206
2020,9,21,0.9300699234008788
2020,9,7,1.0117647647857666
2020,9,14,0.971222996711731
2020,9,4,1.0689655542373655
2020,9,24,0.9870129823684692
2020,9,14,0.95333331823349
2020,9,18,0.9793103337287904
2020,9,15,0.9790209531784058
2020,9,4,1.0153846740722656
2020,9,15,1.0693641901016235
2020,9,18,1.0636942386627195
2020,9,16,1.0
2020,9,1,0.9527027010917664
2020,9,10,1.0823529958724976
2020,9,28,0.9793103337287904
2020,9,10,1.0199999809265137
2020,9,24,1.02173912525177
2020,9,10,1.0399999618530271
2020,9,30,1.058394193649292
2020,9,16,1.0270270109176636
2020,9,11,0.9777777791023254
2020,9,25,1.0069444179534912
2020,9,28,1.0
2020,9,14,0.906382977962494
2020,9,28,0.9427480697631836
2020,9,2,0.9720670580863952
2020,9,5,1.090909123420715
2020,9,14,1.1206896305084229
2020,9,24,1.0
2020,9,28,1.0136985778808594
2020,9,30,0.9862068891525269
2020,9,30,1.0
2020,9,22,0.9868420958518982
2020,9,8,0.9653679728507996
2020,9,30,1.0307692289352417
2020,9,8,1.106382966041565
2020,9,15,0.946308732032776
2020,9,8,1.0409356355667114
2020,9,16,0.9741935729980468
2020,9,8,1.0625
2020,10,31,1.05633807182312
2020,10,28,1.0077519416809082
2020,10,31,0.9470198750495912
2020,10,26,1.0496454238891602
2020,10,2,1.0310077667236328
2020,10,9,0.9606741666793824
2020,10,27,0.959770143032074
2020,10,10,1.0305343866348269
2020,10,14,1.0833333730697632
2020,10,13,0.9817073345184326
2020,10,12,1.006622552871704
2020,10,23,0.9779411554336548
2020,10,18,0.9868420958518982
2020,10,1,1.0394736528396606
2020,10,23,1.0188679695129397
2020,10,20,0.985401451587677
2020,10,19,1.0204081535339355
2020,10,16,1.0584415197372437
2020,10,23,1.0138888359069824
2020,10,20,1.0055866241455078
2020,10,10,1.0399999618530271
2020,10,22,1.0
2020,10,2,1.0125786066055298
2020,10,21,0.9944444298744202
2020,10,30,0.9404761791229248
2020,10,23,1.0056179761886597
2020,10,2,1.006622552871704
2020,10,14,1.0191082954406738
2020,10,13,1.048387050628662
2020,10,26,0.985401451587677
2020,10,20,0.90625
2020,10,5,1.0447760820388794
2020,10,14,0.9920318722724916
2020,10,16,0.95783132314682
2020,10,29,1.1408450603485107
2020,10,2,0.9673202633857728
2020,10,1,0.9794520735740662
2020,10,2,0.9791666865348816
2020,10,13,1.0463576316833496
2020,10,27,0.9577465057373048
2020,10,22,0.98591548204422
2020,10,27,0.98591548204422
2020,10,7,0.9878787994384766
2020,10,14,0.9678899049758912
2020,10,2,0.9586206674575806
2020,10,28,0.9708333611488342
2020,10,24,1.0552486181259155
2020,10,15,0.9770992398262024
2020,10,8,1.017937183380127
2020,10,30,1.0346534252166748
2020,10,7,1.032710313796997
2020,10,23,1.033783793449402
2020,10,30,0.9824561476707458
2020,10,12,0.908108115196228
2020,10,14,0.9477124214172364
2020,10,20,0.9703390002250672
2020,10,6,0.980519473552704
2020,10,30,1.006666660308838
2020,10,9,1.0134228467941284
2020,10,6,0.9645389914512634
2020,10,7,0.993630588054657
2020,10,5,0.9701492786407472
2020,10,7,1.0350877046585083
2020,10,13,0.9795082211494446
2020,10,30,1.0206611156463623
2020,10,13,1.0566037893295288
2020,10,5,1.0952380895614624
2020,10,1,0.9556962251663208
2020,10,28,1.102739691734314
2020,10,16,0.9503816962242126
2020,10,15,0.9803921580314636
2020,10,22,0.9772727489471436
2020,10,30,0.9668874144554138
2020,10,7,1.0227272510528564
2020,10,12,0.9525691866874696
2020,10,28,1.0
2020,10,12,1.018518567085266
2020,10,23,1.0
2020,10,26,1.0136054754257202
2020,10,5,1.0219780206680298
2020,10,8,1.0437500476837158
2020,10,9,1.0324324369430542
2020,10,29,1.021857976913452
2020,10,28,0.970588207244873
2020,10,29,1.0132449865341189
2020,10,2,0.9462365508079528
2020,10,4,0.970802903175354
2020,10,12,1.0347222089767456
2020,10,6,1.0264900922775269
2020,10,30,0.97972971200943
2020,10,28,0.988304078578949
2020,10,8,0.9716312289237976
2020,10,5,0.987500011920929
2020,10,15,1.0189872980117798
2020,10,31,0.9442059993743896
2020,10,13,1.0
2020,10,31,1.0903226137161257
2020,10,9,0.9677419066429138
2020,10,8,0.9894737005233764
2020,10,22,0.963235318660736
2020,10,13,1.0130435228347778
2020,10,5,1.0
2020,10,8,1.0503597259521484
2020,10,22,0.9852216839790344
2020,10,8,1.0211267471313477
2020,10,29,1.0134228467941284
2020,10,23,1.0060241222381592
2020,10,8,0.9580419659614564
2020,10,7,0.976190447807312
2020,10,15,0.9834710955619812
2020,10,27,0.9931507110595704
2020,10,29,1.0451127290725708
2020,10,24,1.0147058963775637
2020,10,16,1.0285714864730835
2020,10,6,1.02816903591156
2020,10,21,1.0447760820388794
2020,10,24,0.9879518151283264
2020,10,13,1.134228229522705
2020,10,22,0.9276315569877625
2020,10,28,1.0971428155899048
2020,10,24,0.9637681245803832
2020,10,14,0.9861111044883728
2020,10,29,0.989130437374115
2020,10,13,1.0220588445663452
2020,10,31,0.9811320900917052
2020,10,16,1.0132449865341189
2020,10,1,1.0653594732284546
2020,10,17,0.9714285731315612
2020,10,29,0.9420289993286132
2020,10,13,1.0503597259521484
2020,10,2,1.0354609489440918
2020,10,30,1.0307692289352417
2020,10,2,0.949367105960846
2020,10,2,0.9930555820465088
2020,10,9,1.063380241394043
2020,10,22,1.102739691734314
2020,10,2,0.9806201457977296
2020,10,3,0.9484127163887024
2020,10,17,1.0691488981246948
2020,10,19,1.0792683362960815
2020,10,27,0.9931034445762634
2020,10,2,0.978102207183838
2020,10,22,0.9960784316062928
2020,10,6,0.9365079402923584
2020,10,29,0.967105269432068
2020,10,27,1.0
2020,10,18,0.9692307710647584
2020,10,19,1.0
2020,10,19,1.0
2020,10,27,0.9769230484962464
2020,10,17,1.0666667222976685
2020,10,9,1.0538922548294067
2020,10,2,0.9588477611541748
2020,10,28,0.9529411792755128
2020,10,2,1.0076335668563845
2020,10,22,0.9850746393203736
2020,10,9,0.9855072498321532
2020,10,30,1.0
2020,10,28,0.9342105388641356
2020,10,2,0.9350649118423462
2020,10,9,0.965753436088562
2020,10,20,1.00421941280365
2020,10,19,1.0259740352630615
2020,10,20,0.918367326259613
2020,10,29,1.0063694715499878
2020,10,24,1.0315788984298706
2020,10,25,1.0395480394363403
2020,10,5,0.9937106966972352
2020,10,30,1.0220588445663452
2020,10,27,1.0215827226638794
2020,10,1,1.0584415197372437
2020,10,1,0.9473684430122375
2020,10,8,1.018633484840393
2020,10,14,0.9939393997192384
2020,10,5,0.9507042169570924
2020,10,9,1.0350877046585083
2020,10,28,1.024999976158142
2020,10,1,1.0162601470947266
2020,10,26,0.9935064911842346
2020,10,27,0.9696969985961914
2020,10,30,0.9800000190734864
2020,10,13,0.977142870426178
2020,10,1,1.0404623746871948
2020,10,7,0.97972971200943
2020,10,9,0.8933333158493042
2020,10,20,1.0184049606323242
2020,10,28,1.097561001777649
2020,10,22,0.972000002861023
2020,10,6,0.9960317611694336
2020,10,9,0.9513888955116272
2020,10,15,1.0119999647140503
2020,10,29,0.9864864945411682
2020,10,8,1.0256410837173462
2020,10,31,0.9800000190734864
2020,10,2,1.0229008197784424
2020,10,28,1.0128204822540283
2020,10,7,0.9360902309417723
2020,10,22,1.045454502105713
2020,10,14,0.9941176176071168
2020,10,9,1.0179641246795654
2020,10,9,0.8860294222831726
2020,10,12,0.972000002861023
2020,10,1,1.0149253606796265
2020,10,16,1.0289016962051392
2020,10,27,1.047619104385376
2020,10,4,1.1208053827285769
2020,10,5,0.8029196858406067
2020,10,7,0.921641767024994
2020,10,29,1.0735293626785278
2020,10,1,1.0649350881576538
2020,10,2,1.055214762687683
2020,10,12,1.09944748878479
2020,10,26,0.9289940595626832
2020,10,15,1.0492957830429075
2020,10,22,1.0192307233810425
2020,10,8,0.9333333373069764
2020,10,6,1.044025182723999
2020,10,12,1.1298701763153076
2020,10,19,1.0
2020,10,30,0.9430379867553712
2020,10,20,0.9704142212867736
2020,10,15,1.0584415197372437
2020,10,28,1.0246913433074951
2020,10,30,0.9923076629638672
2020,10,5,0.9865771532058716
2020,10,2,0.9583333134651184
2020,10,6,0.976878583431244
2020,10,19,0.9455782175064088
2020,10,19,0.9532163739204408
2020,10,16,1.0789474248886108
2020,10,21,1.0
2020,10,19,1.0443037748336792
2020,10,26,1.006993055343628
2020,10,15,1.0283688306808472
2020,10,6,1.2192513942718506
2020,10,16,1.029850721359253
2020,10,13,0.9793103337287904
2020,10,27,1.194968581199646
2020,10,12,1.034313678741455
2020,10,29,1.0604395866394043
2020,10,20,0.9407114386558532
2020,10,22,0.9764705896377563
2020,10,9,0.993333339691162
2020,10,20,1.029850721359253
2020,10,9,0.9838056564331056
2020,10,26,1.0121212005615234
2020,10,14,0.9896373152732848
2020,10,6,0.9725274443626404
2020,10,17,0.935251772403717
2020,10,23,1.07906973361969
2020,10,13,0.9784946441650392
2020,10,2,0.9554139971733092
2020,10,28,1.0289855003356934
2020,10,6,0.9090909361839294
2020,10,28,0.9395973086357116
2020,10,7,0.9659863710403442
2020,10,20,0.9285714030265808
2020,10,27,1.0
2020,10,16,0.9863945841789246
2020,10,31,1.100000023841858
2020,10,4,1.0389610528945925
2020,10,20,0.9696969985961914
2020,10,22,0.9794520735740662
2020,10,28,0.9056603908538818
2020,10,9,1.0416666269302368
2020,10,20,1.0129032135009766
2020,10,13,0.9655172228813172
2020,10,24,1.0
2020,10,22,1.0305343866348269
2020,10,15,0.970059871673584
2020,10,9,1.0
2020,10,30,1.1006289720535278
2020,10,10,1.0763888359069824
2020,10,13,0.9746835231781006
2020,10,12,0.9375
2020,10,29,1.0523256063461304
2020,10,16,1.0336134433746338
2020,10,16,1.0
2020,10,22,1.0060606002807615
2020,10,22,0.9817073345184326
2020,10,9,1.0143884420394895
2020,10,8,1.0402299165725708
2020,10,7,1.0067567825317385
2020,10,15,0.978723406791687
2020,10,3,1.0704225301742554
2020,10,6,0.9612902998924256
2020,10,10,0.9837398529052734
2020,10,5,0.9677419066429138
2020,10,21,0.9404761791229248
2020,10,14,1.0416666269302368
2020,10,9,0.9236111044883728
2020,10,30,0.9691358208656312
2020,10,6,0.994318187236786
2020,10,8,1.0301204919815063
2020,10,1,0.9617834687232972
2020,10,19,1.0
2020,10,30,0.8666666746139526
2020,10,13,1.0129870176315308
2020,10,12,1.0181818008422852
2020,10,7,1.0246913433074951
2020,10,9,1.030075192451477
2020,10,24,1.0790960788726809
2020,10,12,1.0163265466690063
2020,10,8,0.9668874144554138
2020,10,19,0.9878787994384766
2020,10,20,1.0152671337127686
2020,10,5,0.967105269432068
2020,10,22,0.929411768913269
2020,10,23,1.0198675394058228
2020,10,17,0.9770992398262024
2020,10,26,0.9709302186965942
2020,10,17,1.0
2020,10,13,1.079470157623291
2020,10,7,1.0431654453277588
2020,10,22,0.9637681245803832
2020,10,15,0.9490445852279664
2020,10,24,1.0555555820465088
2020,10,6,1.034482717514038
2020,10,2,0.9861111044883728
2020,10,21,0.9416058659553528
2020,10,14,1.0
2020,10,19,0.970802903175354
2020,10,19,0.9874213933944702
2020,10,1,1.0595238208770752
2020,10,21,0.9939024448394777
2020,10,9,1.0
2020,10,22,1.0426828861236572
2020,10,21,0.9640718698501588
2020,10,7,1.0
2020,10,21,0.9732824563980104
2020,10,28,1.0818713903427124
2020,10,22,1.044025182723999
2020,10,22,0.9409090876579284
2020,10,1,0.9940476417541504
2020,10,21,1.1190476417541504
2020,10,13,1.0067113637924194
2020,10,31,1.0763888359069824
2020,10,22,0.9767441749572754
2020,10,25,0.957446813583374
2020,10,14,1.059880256652832
2020,10,17,1.007299304008484
2020,10,27,0.9695122241973876
2020,10,15,0.993749976158142
2020,10,7,1.0253164768218994
2020,10,29,1.0136054754257202
2020,10,16,1.0429447889328003
2020,10,22,0.9928057789802552
2020,10,9,0.9618320465087892
2020,10,19,1.037500023841858
2020,10,5,0.9928057789802552
2020,10,15,0.9139072895050048
2020,10,2,0.9807692170143129
2020,10,31,1.0
2020,10,14,1.0754716396331787
2020,10,14,1.0139859914779663
2020,10,29,1.0165975093841553
2020,10,30,1.0437955856323242
