year,week,similarity_voc_simpson_index,similarity_voc_shannon_entropy,similarity_lex_avg_dependency_link_length,similarity_voc_type_token_ratio,similarity_voc_hapax_legomena,ai_written,complexity
2019,4,-0.08902351273516587,2.285542860499859,2.788351650342288,0.02410630335271956,1.0186890861096805,-0.6073367517714655,1.2055332775138763
2019,5,1.0151144840307462,1.9061226142281316,3.0687781346422587,2.466623093168319,2.3132148270896344,4.533561941600397,2.153970630631818
2019,6,-0.9446563213835937,-0.702664075414152,0.6428765568634549,0.9922616332937267,1.0483310139102915,-0.6073367517714655,0.20722976145394548
2019,7,1.503326159357047,-0.2093267641158267,0.44304377575694226,1.8702589080033858,2.015364623496126,-0.6073367517714655,1.124533340499535
2019,8,0.6906286101716821,2.4296245993086174,-0.0901548748623254,3.8042402464330873,3.4925414307354425,-0.6073367517714655,2.065376002357301
2019,9,1.1767101566872882,2.258840807450329,0.7680288018059453,0.3330359880070578,0.8258804521981212,-0.6073367517714655,1.0724992412297483
2019,10,-0.2704955809867248,-0.13395620592221846,0.33090945381232906,-0.8603865114404491,-0.1446555189158437,-0.6073367517714655,-0.21571687269058137
2019,11,0.8567925140117326,0.0011398869876658112,1.1816204220035547,-1.0642455531497441,-1.27395465372416,-0.6073367517714655,-0.05972947677419023
2019,12,3.3774358152128974,-0.17272763932708707,0.9864762799734504,1.4877545347714798,1.7730262670447086,1.7653857220924718,1.4903930515350898
2019,13,-1.1260553840800993,1.4213936193869527,0.5628735128030646,-0.38139905345941566,0.17785702462984612,-0.6073367517714655,0.1309339438560697
2019,14,-0.09171090258153095,-0.11427144540946174,-0.572950554928618,0.17782910138061891,0.3385145502346878,-0.6073367517714655,-0.052517850260860796
2019,15,-0.83358677953999,-0.23607659715999643,0.7994105053617719,-0.248855498008524,-0.25096264197947427,0.32737210156887325,-0.1540142022652426
2019,16,0.3185768122101817,-0.3707836648322145,0.23672801479548974,0.3383952527349223,0.6807638248475231,-0.6073367517714655,0.24073604795118048
2019,17,1.3691429312583028,-0.25464850733101774,-0.19137489721371273,1.1101065769604905,0.8807766379114365,-0.6073367517714655,0.5828005483170998
2019,18,1.0119032590429538,-0.5552589640652802,2.1502319329154997,0.5966176329666173,0.3596290801094794,-0.6073367517714655,0.712624588193854
2019,19,0.14317971286351572,0.04450244215181409,-0.13386443176471363,-0.012138678318039524,0.16375289487896147,-0.6073367517714655,0.041086387962307624
2019,20,0.030791790706144025,1.9652178332432864,1.4759929877624653,0.8524033873653131,0.44206908936489153,-0.6073367517714655,0.9532950176884201
2019,21,0.19030148058146573,-0.952123431139426,0.9980589439987231,-1.2569193139151622,-1.3155185967016398,-0.6073367517714655,-0.4672401834352078
2019,22,3.330677431448219,0.9050185135473471,-0.09980782616640045,0.672403974604553,-0.1042765251695309,-0.6073367517714655,0.9408031136528375
2019,23,0.20184546902303116,0.3531754993101697,0.24096074272715895,0.599060487251328,0.450741993475552,-0.6073367517714655,0.369156838357448
2019,24,0.850106542980924,1.9554128982217707,1.2161416794543365,1.4276804674612646,1.2688985442517715,0.9264120296764937,1.3436480264740136
2019,25,0.12530999662107462,1.8171701700827838,1.1243214119278915,1.3045584964361476,1.2541709834742842,-0.6073367517714655,1.1251062117084365
2019,26,-1.1331549851294087,0.5430731032784276,0.5282312761370785,1.508925968021378,1.538518401126045,-0.6073367517714655,0.5971187526867041
2019,27,1.0714585712685984,0.8438524390298118,0.97381043107822,-0.5688953893444172,-0.10909891124625012,-0.6073367517714655,0.4422254281571926
2019,28,1.657804399225691,0.4560901087464986,0.3533873265602113,2.1966964409689993,2.7288317832353135,-0.6073367517714655,1.4785620117473428
2019,29,-0.5837987975429112,1.940840400379048,1.9460793609534803,1.4577055963113448,0.5140621850504884,-0.6073367517714655,1.05497774903029
2019,30,-0.06820181835057271,0.04832103130648107,-0.3552602546995649,0.22758273071956556,0.05487352025260391,-0.6073367517714655,-0.01853695815429741
2019,31,0.867870027287792,1.4340250974685034,-0.43716389576181636,-0.047692808704856406,-0.41798841832217865,2.9290776360257404,0.27981000039348874
2019,32,0.4502571405167108,1.8177411448248422,0.7262155356551087,0.4429338733837775,0.3725016281319201,-0.6073367517714655,0.7619298645024718
2019,33,0.007066156821154108,1.1749949356046923,0.4070183001323393,1.0437579595020505,0.414682250032051,-0.6073367517714655,0.6095039204184575
2019,34,0.3883587909082748,0.7937250380980228,-0.23820246851049448,1.1481629698370306,0.9047563929032275,-0.6073367517714655,0.5993601446472122
2019,35,0.12583398778429805,1.0424560087700738,0.9191259654046948,-0.3742665555110033,-0.11769249835458026,-0.6073367517714655,0.3190913816186966
2019,36,0.3329972629147575,0.7473614428643715,1.3530342587413464,0.9125478911173039,0.5434945194665551,-0.6073367517714655,0.7778870750208668
2019,37,0.45137905484687174,-0.4082164862670356,-0.0780420772434435,0.6801156813209241,0.3214352752874804,-0.6073367517714655,0.19333428958895943
2019,38,1.9128763081093518,0.17446204070984755,-0.26048731249671003,-0.3065391858475153,-0.26371404908612067,-0.6073367517714655,0.25131956027777064
2019,39,0.20128912257489065,0.11150132001488201,0.4940897495549728,0.6303308567873754,0.6350252911115898,-0.6073367517714655,0.41444726800874215
2019,40,-0.7173669276784095,1.765330452152407,1.1625461609985488,1.1891573080897304,1.6747291004368237,-0.6073367517714655,1.0148792187998201
2019,41,0.5503069197621688,0.2658834792426736,-1.003572310328626,-0.09653220834269483,-0.1026569120217664,-0.6073367517714655,-0.07731420633764896
2019,42,1.4405185174987032,0.7855201089627444,1.5033553583574144,1.7717671902668892,2.8647439979600793,-0.6073367517714655,1.673181034609166
2019,43,0.6161120222449257,1.147035677250056,2.0133533263843733,1.0910781184976857,1.2703273660665604,1.404319258678394,1.2275813020887203
2019,44,-1.5363218872632471,1.2224997781366915,-0.4401745614336358,1.3024446672492656,0.9648489356699029,-0.6073367517714655,0.3026593864717954
2019,45,2.0285898460096834,-0.5186575794316725,0.7351838998953807,0.4910710120475127,-0.028500452603344502,2.737344325843964,0.5415373451835119
2019,46,4.056291520860981,1.673201808458934,-0.8620950227151771,0.23053521987357206,0.502447413356925,1.464368691826151,1.1200761879670469
2019,47,0.48557179813287693,-0.0016190583591645256,-0.41081719189241367,0.9405271793261412,0.8836014425708719,-0.6073367517714655,0.3794528339556623
2019,48,0.4404995086331747,0.38204473036848396,0.03750045454776266,-0.08687856355873146,-0.9094249084641783,1.2070980811833099,-0.02725175569469771
2019,49,1.3755055897342838,-0.8847221903852869,-1.0034719028335561,0.59773815175864,0.43819692098822655,1.1722051036264873,0.10464931385246148
2019,50,0.2685576039826984,-1.483119770263522,-1.1369206394826967,0.2221388234218211,0.2873364992025371,-0.6073367517714655,-0.3684014966278324
2019,51,1.07549441975571,0.2685053337219396,-0.3879321708980852,-0.04181438803493505,-0.8733559920679344,1.827825787194154,0.008179440495338985
2019,52,0.5868282325808338,-1.130265036333585,0.5604647220522032,2.6865331149366165,1.725665256481026,-0.6073367517714655,0.885845257943419
2020,1,0.9133109716611886,3.457203139417736,0.07445400757458362,1.7712834624356044,0.4211967370170418,-0.6073367517714655,1.327489663621231
2020,2,-1.1101936779477046,0.42945032167474195,1.43524610581853,1.1012789330362731,0.6379736144695248,-0.6073367517714655,0.498751059410273
2020,3,-0.4005781543473583,0.24934050835795,1.94617801704582,0.5617753126850884,0.11378448721813632,1.9871354860049888,0.49410003419192733
2020,4,0.557943295506605,-0.8476209349931961,-0.6790232036818641,0.11853427912235498,-0.43613961330143447,-0.6073367517714655,-0.2572612354695069
2020,5,-0.5482531885057832,-0.7116428383743553,-0.12565373569993094,-0.6090382674488121,-0.868570232802999,2.90669526648272,-0.5726316525663762
2020,6,2.7345793995122007,-0.6411852980614379,0.9369953199905783,-0.9604176376957363,-1.062526327247672,-0.6073367517714655,0.20148909129958653
2020,7,1.1427052259596817,-0.15313535828719932,2.33334422138269,-0.1673759959988274,0.1616089859916154,-0.6073367517714655,0.663429415809592
2020,8,-0.08366788672708164,-0.3810179353044911,-0.19623280390987755,1.154912489355138,0.648964437119717,-0.6073367517714655,0.22859166010668092
2020,9,0.782482934313422,0.7336533977563583,1.3660427901880392,-0.28959266924861177,-1.0877847512330865,-0.6073367517714655,0.30096034035522423
2020,10,1.2839538560732104,0.7124706612762012,0.49745295559351616,1.3567397389669644,2.151466860282179,1.827825787194154,1.2004168144384142
2020,11,2.6738430527288837,-0.7700015248093806,0.17258404702735586,-0.8080588530003909,-0.4721466157071687,-0.6073367517714655,0.15924402124785986
2020,12,0.6172723772075334,0.26350381069702233,-0.11052509348283385,-0.3959150286395826,-0.501098327361443,-0.6073367517714655,-0.025352452315860762
2020,13,-1.1375289745999184,-0.21854879262458524,1.516373183275705,-0.04524332860093401,-0.5804641463671284,-0.6073367517714655,-0.0930824117833722
2020,14,-0.9821366056354219,-1.345667034204025,-1.118682877180435,-1.3503934203403738,-1.3790325981430682,0.5689705763729439,-1.2351825071006646
2020,15,-0.3341381372146903,-1.1595247085951685,0.12750465426408855,0.842641902637341,1.0280233123299785,0.7209337240279633,0.10090140468430982
2020,16,5.013048588705559,-0.6329972626994161,-0.008323296848497454,0.35654454893388576,0.6235511325705138,-0.6073367517714655,1.070364742132409
2020,17,-0.2613582520113195,-0.7383776151065349,1.114482022779987,-0.29303527554006775,-0.4615634362730523,0.9096497479120351,-0.1279705112301975
2020,18,-0.0931157764437987,0.23700754590170178,-1.0193392199644806,0.33112237025946645,0.9318086968691199,-0.6073367517714655,0.07749672332440176
2020,19,2.316977227671355,0.3072189306313702,2.1477065106093676,0.27880396543204233,0.8517355024910997,-0.6073367517714655,1.180488427367047
2020,20,-0.6202222254277915,-1.002420137193022,-0.4130967502806156,-0.4294035332492083,-0.22128528168913436,-0.6073367517714655,-0.5372855855679542
2020,21,1.047199495273649,0.4587043430921799,-1.1596088848810215,-0.17309858225971186,-0.6991413521116555,-0.6073367517714655,-0.10518899617731203
2020,22,1.1511989560609264,1.9908484428839741,0.9725612284830527,2.076331315821522,2.1241296488330983,-0.6073367517714655,1.6630139184165145
2020,23,1.3827422173917208,-0.11018327801118778,0.25689291894525695,1.5518910307920313,1.0309696784287583,1.404319258678394,0.822462513509316
2020,24,-0.30372001042815333,0.6705100630317772,-0.22397532385569652,-0.17076025596219988,-0.3073768155084014,-0.6073367517714655,-0.06706446854453478
2020,25,-0.4759948033726348,0.10984086433947705,0.4348874436163616,-0.10753188915316327,-0.3596834580229633,-0.6073367517714655,-0.07969636851858454
2020,26,0.23995649173586803,1.1702682245669649,0.64034269139641,0.32366463831987535,0.016974702120421507,1.1169398286141283,0.478241349627908
2020,27,1.741272663844157,0.6081285287498561,-0.7973763764728133,0.2883157827828018,-0.17987455553184636,-0.6073367517714655,0.33209320867443104
2020,28,-0.7534628676733808,-1.205000862719058,0.09181067536696401,0.12706993422122984,0.1945637624759395,-0.6073367517714655,-0.30900387166566107
2020,29,0.2594808642895989,-1.1016659518439218,-0.21680592286005212,-0.3329093661987181,0.22234877296378014,-0.6073367517714655,-0.2339103207298626
2020,30,1.4844063170483386,0.028401452984461444,-0.4758083100247846,-0.3135523445531829,-0.3942694907347342,-0.6073367517714655,0.06583552494401966
2020,31,-0.12148464813484555,0.24629906577508529,0.6553149703212268,-1.1131501245385684,-1.4749505934062082,-0.6073367517714655,-0.36159426599666206
2020,32,-0.2806515844858434,2.7081578067503527,0.8016534705669183,2.2148764341505784,2.685269074009187,-0.6073367517714655,1.6258610401982387
2020,33,0.5653153674228014,-0.12227815633133937,-2.0793196478245033,-0.9311258896466849,-0.878324120591811,1.149679257355627,-0.6891464893943074
2020,34,0.3333086217609976,-0.370934634430381,-0.09998268024151767,1.3386384555975241,1.792216888842513,-0.6073367517714655,0.5986493303058272
2020,35,0.5278847867270099,-0.01656643030798224,1.4868693693498116,0.333199047437034,-0.07768853596313542,-0.6073367517714655,0.45073964744854755
2020,36,-1.6518774350702916,-0.7593586808084183,-0.8444557040585988,-1.2566338045972372,-1.0906321911366195,1.5785571808433427,-1.1205915631342331
2020,37,-0.3966526729576061,-0.7120283039760079,0.42967657941575227,0.3225222526421753,0.17867777954973213,-0.6073367517714655,-0.03556087306519089
2020,38,-0.11329875224803126,-0.4429016717289152,-1.2522370556340727,1.4580974137644698,0.9272710197254402,-0.6073367517714655,0.11538619077577816
2020,39,0.5062112289024044,1.1986083203828493,0.9940278392602312,0.16882926657416428,0.41168505096959573,-0.6073367517714655,0.6558723412178489
2020,40,1.0522108650553492,0.7116173098564603,-1.4817261347226272,-0.006208102957958015,0.2518847051902698,-0.6073367517714655,0.10555572848429887
2020,41,0.02651497135815678,-0.16525488622158813,1.1818209589285191,-0.03162470677393197,-0.14123992731255974,-0.6073367517714655,0.17404328199571922
2020,42,-0.5243947804474732,0.1425065336275283,1.1186250842890295,-0.7391493092555536,-0.8074366232425657,-0.6073367517714655,-0.16196981900580693
2020,43,-0.01288277973223247,-0.9582004130555016,0.5059085069070801,-0.0262031531269156,0.037450736807003365,-0.6073367517714655,-0.09078542044011326
2020,44,0.5973786699086053,1.453357981444543,0.05077822512543247,0.2963877393577363,0.443421784961386,-0.6073367517714655,0.5682648801595407
2020,45,1.2161449129572506,0.698556704148874,0.06577038077656945,-0.48746820124598184,-0.39348661728652906,-0.6073367517714655,0.21990343587003663
2020,46,0.3857804878781903,0.46887151970086405,1.1072641518976685,-1.0401036479931376,-1.0677514508291466,2.036554004819779,-0.029187787869112247
2020,47,0.1866420023849963,0.5563669048305688,1.2991347763585352,0.676550395620319,0.8553949554368843,-0.6073367517714655,0.7148178069262607
2020,48,2.3141397673579056,1.2132559682969235,0.5225967624641487,0.5332921842279655,0.7649155563310795,-0.6073367517714655,1.0696400477356045
2020,49,-0.01689872685895606,-0.45026968713677545,0.4173149903175606,-0.3487931827727585,-0.4099999986772321,0.8236350494763727,-0.1617293210256323
2020,50,0.5023508127455039,-0.5020118500991161,1.333968541243802,-0.059924445123086895,-0.6059089839293929,-0.6073367517714655,0.13369481496754204
2020,51,-0.04425202590435517,-0.1034558361045859,0.7016691587005786,0.6077162016249505,0.6658731143504953,-0.6073367517714655,0.36551012253341664
2020,52,0.05710023098102983,-1.364770856391779,0.8882466472594603,0.7220035996625632,-0.4367312282787836,-0.6073367517714655,-0.026830321353501864
2020,53,1.0543787625105763,0.9685509641142502,1.8843507891367783,-1.1916669341221369,-1.043799243533566,-0.6073367517714655,0.3343628676211805
2021,1,-0.4588403981851466,0.40538741194445327,-2.2300156246421494,-1.277940750525771,-1.6677485838379034,-0.6073367517714655,-1.0458315890493033
2021,2,0.24817406859795815,-0.12083859059796483,-0.6119613795900885,-0.9584390783784551,-0.9777793698093759,-0.6073367517714655,-0.48416886995558517
2021,3,-0.4632919667811475,-0.00021639166657096416,1.2677981108078034,-0.6444181451851803,-0.24819909487429911,-0.6073367517714655,-0.017665497539878887
2021,4,0.8993274245304248,-1.0208714107108778,-0.25328841698235527,-0.09237774228754955,-0.43322041570330994,1.0549897718338077,-0.18008611223073356
2021,5,-0.8754948577762804,-0.3282123076216813,0.0785856989784463,1.0384747416650133,1.5443582069897932,-0.6073367517714655,0.29154229644705826
2021,6,1.094513606655375,1.3776212349702435,1.7052022301724767,0.4789836709683893,-0.20819537527644652,-0.6073367517714655,0.8896250734980077
2021,7,-0.7669745415337721,0.09288851871365322,-1.469404391117297,-0.831487664330202,-1.1512727318694103,-0.6073367517714655,-0.8252501620274056
2021,8,0.27998997951136956,-0.4035076826360159,0.48587151280506186,0.905397431745001,0.7718910055997694,-0.6073367517714655,0.40792844940503714
2021,9,1.3033841015265726,1.3561306697668312,0.265286770613005,0.09756477532071899,0.050336843364950506,-0.6073367517714655,0.6145406321184157
2021,10,1.9204031499875827,-0.4071092401634961,-0.4636891988183829,1.2233674331847908,1.5978074715655384,-0.6073367517714655,0.7741559231512065
2021,11,0.9564712839078661,0.5419409203497045,0.8881624684666238,-0.674502186294992,-0.32458887111342866,-0.6073367517714655,0.2774967230631547
2021,12,0.023406724976322568,-0.23166488633608653,1.1434356663807186,-0.5010618843733228,-0.2452946243549176,-0.6073367517714655,0.03776419925854285
2021,13,-0.47021595811071387,-0.8640851218837938,0.2413719657007673,-0.1560251017281339,-0.2360151081722392,-0.6073367517714655,-0.29699386483882273
2021,14,0.5309475381356425,-0.6931406842263604,-0.788474841355207,0.6528614235214075,0.40465466929318056,0.38059395798682844,0.021369621073732647
2021,15,-0.7702536795654257,-0.4401224335912473,0.29829090494358884,-0.1044896707131381,-0.41277246317640687,-0.6073367517714655,-0.28586946842052585
2021,16,0.5815014073574888,0.6757812011856646,0.3875546660363872,-1.023900925379536,-0.49582762136532593,0.3401326319899018,0.02502174556693578
2021,17,0.8713290144059089,0.4684599820687297,0.5307809600760649,1.09151550646855,1.3377053530238943,-0.6073367517714655,0.8599581632086295
2021,18,-0.47181229098407845,0.6551001541879988,-0.5369743120970406,1.0011834907463024,0.24750040145051136,-0.6073367517714655,0.17899948866073873
2021,19,-0.24006484150015095,-0.4130690955872475,0.135929972684709,0.43213196169641194,0.3880008813652216,-0.6073367517714655,0.06058577573178879
2021,20,0.3285256633004817,0.068680699306733,0.08544776839688865,-0.18684498230125493,0.4318017677529653,-0.6073367517714655,0.14552218329116276
2021,21,1.7488809478164178,0.36346607948805826,0.898945776898674,-0.07754942416480683,-0.5369408983667738,-0.6073367517714655,0.479360496334314
2021,22,-0.6039226684104866,0.019419219443255704,0.1246679014002779,0.28573003793111695,0.4035147927601123,-0.6073367517714655,0.04588185662485526
2021,23,-0.6133206575234316,-0.07274950717312827,-0.0846058184944107,0.2269185785929529,0.2192594890065127,-0.6073367517714655,-0.06489958311830098
2021,24,-0.6766332426482167,-0.36290546874515334,0.5168758247795584,-0.8902618305759036,-0.5071818326366182,-0.6073367517714655,-0.3840213099652667
2021,25,-0.6938094822570803,0.282344908484668,-0.3428685382272565,1.733347752353116,1.967581006437269,-0.6073367517714655,0.5893191293581432
2021,26,0.4930655602979084,-0.9067908244250735,0.33680771173920926,0.15231156859598374,0.6159599942352485,-0.6073367517714655,0.13827080208865528
2021,27,-0.37311396781011574,-0.39007192951962355,0.7162706035732144,-0.49494493042383947,-0.5095413798955962,-0.6073367517714655,-0.21028032081519213
2021,28,0.6802105397059032,-1.1724902396503982,-0.47401169949004274,0.6427441405409657,0.6626630016077482,-0.6073367517714655,0.06782314854283522
2021,29,-0.40173421332942366,-0.9133158686399702,-0.2699837454528955,-0.32663211816375004,0.5963617623975638,-0.6073367517714655,-0.26306083663769514
2021,30,-0.35573004307853484,-0.2966644514992397,-1.0778727531866605,-0.8165081449922045,-0.6677078580179621,-0.6073367517714655,-0.6428966501549204
2021,31,-0.7174617714240095,-1.1032064567903657,-0.6021859538460501,-1.4828874885784604,-1.6955060306105045,-0.6073367517714655,-1.120249540249878
2021,32,-0.3303604867796792,0.7884438356092875,-1.220514984821019,1.035153212298861,1.356377797733104,-0.6073367517714655,0.3258198748081108
2021,33,-0.1856351052931298,-0.5585122116571348,0.8703286868309291,-0.8793849648559995,-1.1665790013347457,-0.6073367517714655,-0.3839565192620161
2021,34,-0.891124964578502,-0.41591545912671884,0.36650917444035913,-0.10670168771984206,0.3613736950069736,-0.6073367517714655,-0.13717184839554603
2021,35,-0.272256333006325,-0.7741528766358019,-0.20509180575070468,-0.36129587095700133,-0.7134142592089324,-0.6073367517714655,-0.46524222911175306
2021,36,-0.6735918490845828,-0.35710807734443506,0.931756286584401,-0.4523794356356672,-0.5486147212215,-0.6073367517714655,-0.21998755934035677
2021,37,-0.2909558671213818,0.060016025181645595,1.4685118344196793,0.01862906730283485,0.411822011014578,-0.6073367517714655,0.3336046141594712
2021,38,-1.1509366853595489,0.9517135859830785,-0.18187991593697986,-0.310351114089166,-0.11829957019994605,-0.6073367517714655,-0.16195073992051245
2021,39,-0.031946020189161775,-0.5507684822743392,-0.4795484461864401,-0.7799829544018688,-0.5395392722476186,0.7601929499136607,-0.4763570350598857
2021,40,0.201991751244661,-0.6470549339525256,-2.2972104454229103,-0.6140283452394211,-0.08546232242663718,-0.6073367517714655,-0.6883528591593666
